!
!Date: 01/25/2022
!From: Saccharomyces Genome Database (SGD) 
!URL: http://www.yeastgenome.org/ 
!Contact Email: sgd-helpdesk@lists.stanford.edu 
!Funding: NHGRI at US NIH, grant number 5-U41-HG001315 
!

Gene/Complex	Systematic Name/Complex Accession	Qualifier	Gene Ontology Term ID	Gene Ontology Term	Aspect	Annotation Extension	Evidence	Method	Source	Assigned On	Reference
SNF3	YDL194W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR003663	computational	InterPro	2022-01-15	DDB, et al. (2001)
SNF3	YDL194W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005828	computational	InterPro	2022-01-15	DDB, et al. (2001)
SNF3	YDL194W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005829	computational	InterPro	2022-01-15	DDB, et al. (2001)
YDL199C	YDL199C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR003663	computational	InterPro	2022-01-15	DDB, et al. (2001)
YDL199C	YDL199C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005828	computational	InterPro	2022-01-15	DDB, et al. (2001)
YDL199C	YDL199C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005829	computational	InterPro	2022-01-15	DDB, et al. (2001)
YDL206W	YDL206W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR004837	computational	InterPro	2022-01-15	DDB, et al. (2001)
UGA4	YDL210W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR002293	computational	InterPro	2022-01-15	DDB, et al. (2001)
UGA4	YDL210W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR004840	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT15	YDL245C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR003663	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT15	YDL245C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005828	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT15	YDL245C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005829	computational	InterPro	2022-01-15	DDB, et al. (2001)
MPH2	YDL247W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR003663	computational	InterPro	2022-01-15	DDB, et al. (2001)
MPH2	YDL247W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005828	computational	InterPro	2022-01-15	DDB, et al. (2001)
MPH2	YDL247W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005829	computational	InterPro	2022-01-15	DDB, et al. (2001)
SNQ2	YDR011W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR010929	computational	InterPro	2022-01-15	DDB, et al. (2001)
BAP3	YDR046C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR004840	computational	InterPro	2022-01-15	DDB, et al. (2001)
BAP3	YDR046C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR004841	computational	InterPro	2022-01-15	DDB, et al. (2001)
VBA4	YDR119W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011701	computational	InterPro	2022-01-15	DDB, et al. (2001)
VBA4	YDR119W	involved in	GO:0055085	transmembrane transport	biological process		IBA with PTN000605491	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA4	YDR119W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAC1F8.03c	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA4	YDR119W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC12C2.13c	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA4	YDR119W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC3E7.06c	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA4	YDR119W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC460.03	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA4	YDR119W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC4F6.09	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA4	YDR119W	involved in	GO:0055085	transmembrane transport	biological process		IBA with VBA2	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA4	YDR119W	involved in	GO:0055085	transmembrane transport	biological process		IBA with VBA3	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA4	YDR119W	involved in	GO:0055085	transmembrane transport	biological process		IBA with GEX1	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA4	YDR119W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SIT1	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA4	YDR119W	involved in	GO:0055085	transmembrane transport	biological process		IBA with VBA5	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA4	YDR119W	involved in	GO:0055085	transmembrane transport	biological process		IBA with AZR1	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA4	YDR119W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SGE1	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA4	YDR119W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P0AEJ0	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA4	YDR119W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P52600	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA4	YDR119W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P9WJX3	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA4	YDR119W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P9WJY3	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA4	YDR119W	involved in	GO:0055085	transmembrane transport	biological process		IBA with Q6C8F0	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
YCF1	YDR135C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011527	computational	InterPro	2022-01-15	DDB, et al. (2001)
YCF1	YDR135C	involved in	GO:0055085	transmembrane transport	biological process		IBA with CAL0000178329	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YCF1	YDR135C	involved in	GO:0055085	transmembrane transport	biological process		IBA with FBgn0032456	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YCF1	YDR135C	involved in	GO:0055085	transmembrane transport	biological process		IBA with MGI:102676	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YCF1	YDR135C	involved in	GO:0055085	transmembrane transport	biological process		IBA with MGI:88388	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YCF1	YDR135C	involved in	GO:0055085	transmembrane transport	biological process		IBA with PTN000657997	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YCF1	YDR135C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAC30.04c	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YCF1	YDR135C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAC3F10.11c	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YCF1	YDR135C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC359.05	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YCF1	YDR135C	involved in	GO:0055085	transmembrane transport	biological process		IBA with 2332	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YCF1	YDR135C	involved in	GO:0055085	transmembrane transport	biological process		IBA with 2366	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YCF1	YDR135C	involved in	GO:0055085	transmembrane transport	biological process		IBA with 3112	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YCF1	YDR135C	involved in	GO:0055085	transmembrane transport	biological process		IBA with 3787	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YCF1	YDR135C	involved in	GO:0055085	transmembrane transport	biological process		IBA with 620268	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YCF1	YDR135C	involved in	GO:0055085	transmembrane transport	biological process		IBA with 71101	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YCF1	YDR135C	involved in	GO:0055085	transmembrane transport	biological process		IBA with VMR1	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YCF1	YDR135C	involved in	GO:0055085	transmembrane transport	biological process		IBA with YCF1	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YCF1	YDR135C	involved in	GO:0055085	transmembrane transport	biological process		IBA with locus:2061559	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YCF1	YDR135C	involved in	GO:0055085	transmembrane transport	biological process		IBA with locus:2090029	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YCF1	YDR135C	involved in	GO:0055085	transmembrane transport	biological process		IBA with locus:2204202	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YCF1	YDR135C	involved in	GO:0055085	transmembrane transport	biological process		IBA with A7KVC2	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YCF1	YDR135C	involved in	GO:0055085	transmembrane transport	biological process		IBA with O15438	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YCF1	YDR135C	involved in	GO:0055085	transmembrane transport	biological process		IBA with O15439	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YCF1	YDR135C	involved in	GO:0055085	transmembrane transport	biological process		IBA with O15440	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YCF1	YDR135C	involved in	GO:0055085	transmembrane transport	biological process		IBA with O60706	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YCF1	YDR135C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P13569	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YCF1	YDR135C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P33527	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YCF1	YDR135C	involved in	GO:0055085	transmembrane transport	biological process		IBA with Q10RX7	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YCF1	YDR135C	involved in	GO:0055085	transmembrane transport	biological process		IBA with Q92887	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YCF1	YDR135C	involved in	GO:0055085	transmembrane transport	biological process		IBA with ZDB-GENE-050517-17	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
SSY1	YDR160W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR004841	computational	InterPro	2022-01-15	DDB, et al. (2001)
MSC2	YDR205W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR002524	computational	InterPro	2022-01-15	DDB, et al. (2001)
YDR338C	YDR338C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR002528	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT7	YDR342C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR003663	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT7	YDR342C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005828	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT7	YDR342C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005829	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT6	YDR343C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR003663	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT6	YDR343C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005828	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT6	YDR343C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005829	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT3	YDR345C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR003663	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT3	YDR345C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005828	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT3	YDR345C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005829	computational	InterPro	2022-01-15	DDB, et al. (2001)
BCS1	YDR375C	involved in	GO:0055085	transmembrane transport	biological process		IEA with ATPase-coupled transmembrane transporter activity	computational	GOC	2022-01-19	GOA curators (2016)
CIN10	YDR387C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR003663	computational	InterPro	2022-01-15	DDB, et al. (2001)
CIN10	YDR387C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005828	computational	InterPro	2022-01-15	DDB, et al. (2001)
CIN10	YDR387C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005829	computational	InterPro	2022-01-15	DDB, et al. (2001)
PDR15	YDR406W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR010929	computational	InterPro	2022-01-15	DDB, et al. (2001)
NHX1	YDR456W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR004709	computational	InterPro	2022-01-15	DDB, et al. (2001)
NHX1	YDR456W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR006153	computational	InterPro	2022-01-15	DDB, et al. (2001)
ITR1	YDR497C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR003663	computational	InterPro	2022-01-15	DDB, et al. (2001)
ITR1	YDR497C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005828	computational	InterPro	2022-01-15	DDB, et al. (2001)
ITR1	YDR497C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005829	computational	InterPro	2022-01-15	DDB, et al. (2001)
GNP1	YDR508C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR004840	computational	InterPro	2022-01-15	DDB, et al. (2001)
GNP1	YDR508C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR004841	computational	InterPro	2022-01-15	DDB, et al. (2001)
STL1	YDR536W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR003663	computational	InterPro	2022-01-15	DDB, et al. (2001)
STL1	YDR536W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005828	computational	InterPro	2022-01-15	DDB, et al. (2001)
STL1	YDR536W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005829	computational	InterPro	2022-01-15	DDB, et al. (2001)
YEA4	YEL004W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR013657	computational	InterPro	2022-01-15	DDB, et al. (2001)
YEA6	YEL006W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR002067	computational	InterPro	2022-01-15	DDB, et al. (2001)
YEA6	YEL006W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR044712	computational	InterPro	2022-01-15	DDB, et al. (2001)
CAN1	YEL063C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR004840	computational	InterPro	2022-01-15	DDB, et al. (2001)
CAN1	YEL063C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR004841	computational	InterPro	2022-01-15	DDB, et al. (2001)
SIT1	YEL065W	involved in	GO:0055085	transmembrane transport	biological process		IBA with PTN000605491	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
SIT1	YEL065W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAC1F8.03c	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
SIT1	YEL065W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC12C2.13c	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
SIT1	YEL065W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC3E7.06c	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
SIT1	YEL065W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC460.03	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
SIT1	YEL065W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC4F6.09	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
SIT1	YEL065W	involved in	GO:0055085	transmembrane transport	biological process		IBA with VBA2	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
SIT1	YEL065W	involved in	GO:0055085	transmembrane transport	biological process		IBA with VBA3	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
SIT1	YEL065W	involved in	GO:0055085	transmembrane transport	biological process		IBA with GEX1	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
SIT1	YEL065W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SIT1	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
SIT1	YEL065W	involved in	GO:0055085	transmembrane transport	biological process		IBA with VBA5	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
SIT1	YEL065W	involved in	GO:0055085	transmembrane transport	biological process		IBA with AZR1	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
SIT1	YEL065W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SGE1	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
SIT1	YEL065W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P0AEJ0	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
SIT1	YEL065W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P52600	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
SIT1	YEL065W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P9WJX3	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
SIT1	YEL065W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P9WJY3	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
SIT1	YEL065W	involved in	GO:0055085	transmembrane transport	biological process		IBA with Q6C8F0	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
HXT13	YEL069C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR003663	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT13	YEL069C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005828	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT13	YEL069C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005829	computational	InterPro	2022-01-15	DDB, et al. (2001)
HVG1	YER039C	involved in	GO:0055085	transmembrane transport	biological process		IEA with antiporter activity	computational	GOC	2022-01-19	GOA curators (2016)
FCY2	YER056C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR001248	computational	InterPro	2022-01-15	DDB, et al. (2001)
FCY2	YER056C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR012681	computational	InterPro	2022-01-15	DDB, et al. (2001)
FCY2	YER056C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR026030	computational	InterPro	2022-01-15	DDB, et al. (2001)
FCY21	YER060W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR001248	computational	InterPro	2022-01-15	DDB, et al. (2001)
FCY21	YER060W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR012681	computational	InterPro	2022-01-15	DDB, et al. (2001)
FCY21	YER060W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR026030	computational	InterPro	2022-01-15	DDB, et al. (2001)
FCY22	YER060W-A	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR001248	computational	InterPro	2022-01-15	DDB, et al. (2001)
FCY22	YER060W-A	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR012681	computational	InterPro	2022-01-15	DDB, et al. (2001)
FCY22	YER060W-A	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR026030	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT10	YFL011W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR003663	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT10	YFL011W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005828	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT10	YFL011W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005829	computational	InterPro	2022-01-15	DDB, et al. (2001)
YFL040W	YFL040W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005828	computational	InterPro	2022-01-15	DDB, et al. (2001)
YFL040W	YFL040W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005829	computational	InterPro	2022-01-15	DDB, et al. (2001)
ALR2	YFL050C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR002523	computational	InterPro	2022-01-15	DDB, et al. (2001)
AQY3	YFL054C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR000425	computational	InterPro	2022-01-15	DDB, et al. (2001)
AGP3	YFL055W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR004840	computational	InterPro	2022-01-15	DDB, et al. (2001)
AGP3	YFL055W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR004841	computational	InterPro	2022-01-15	DDB, et al. (2001)
MRX20	YFR045W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR002067	computational	InterPro	2022-01-15	DDB, et al. (2001)
HNM1	YGL077C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR002293	computational	InterPro	2022-01-15	DDB, et al. (2001)
HNM1	YGL077C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR004840	computational	InterPro	2022-01-15	DDB, et al. (2001)
VPS73	YGL104C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR003663	computational	InterPro	2022-01-15	DDB, et al. (2001)
VPS73	YGL104C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005828	computational	InterPro	2022-01-15	DDB, et al. (2001)
FLC3	YGL139W	involved in	GO:0055085	transmembrane transport	biological process		IBA with PTN002031037	computational	GO_Central	2020-08-09	Gaudet P, et al. (2011) PMID:21873635
FLC3	YGL139W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAC1F7.03	computational	GO_Central	2020-08-09	Gaudet P, et al. (2011) PMID:21873635
FLC3	YGL139W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPCC1322.03	computational	GO_Central	2020-08-09	Gaudet P, et al. (2011) PMID:21873635
FLC3	YGL139W	involved in	GO:0055085	transmembrane transport	biological process		IBA with FLC2	computational	GO_Central	2020-08-09	Gaudet P, et al. (2011) PMID:21873635
TPN1	YGL186C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR001248	computational	InterPro	2022-01-15	DDB, et al. (2001)
TPN1	YGL186C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR012681	computational	InterPro	2022-01-15	DDB, et al. (2001)
TPN1	YGL186C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR026030	computational	InterPro	2022-01-15	DDB, et al. (2001)
ZRT1	YGL255W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR003689	computational	InterPro	2022-01-15	DDB, et al. (2001)
MUP1	YGR055W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR002293	computational	InterPro	2022-01-15	DDB, et al. (2001)
VHT1	YGR065C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011701	computational	InterPro	2022-01-15	DDB, et al. (2001)
TPC1	YGR096W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR002067	computational	InterPro	2022-01-15	DDB, et al. (2001)
VSB1	YGR125W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR001902	computational	InterPro	2022-01-15	DDB, et al. (2001)
TPO2	YGR138C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011701	computational	InterPro	2022-01-15	DDB, et al. (2001)
TPO2	YGR138C	involved in	GO:0055085	transmembrane transport	biological process		IBA with CAL0000173998	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO2	YGR138C	involved in	GO:0055085	transmembrane transport	biological process		IBA with CAL0000181510	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO2	YGR138C	involved in	GO:0055085	transmembrane transport	biological process		IBA with CAL0000197244	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO2	YGR138C	involved in	GO:0055085	transmembrane transport	biological process		IBA with CAL0000199735	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO2	YGR138C	involved in	GO:0055085	transmembrane transport	biological process		IBA with PTN001160522	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO2	YGR138C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAC17A2.01	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO2	YGR138C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAPB1A11.01	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO2	YGR138C	involved in	GO:0055085	transmembrane transport	biological process		IBA with FLR1	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO2	YGR138C	involved in	GO:0055085	transmembrane transport	biological process		IBA with QDR3	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO2	YGR138C	involved in	GO:0055085	transmembrane transport	biological process		IBA with DTR1	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO2	YGR138C	involved in	GO:0055085	transmembrane transport	biological process		IBA with QDR1	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO2	YGR138C	involved in	GO:0055085	transmembrane transport	biological process		IBA with QDR2	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO2	YGR138C	involved in	GO:0055085	transmembrane transport	biological process		IBA with TPO1	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO2	YGR138C	involved in	GO:0055085	transmembrane transport	biological process		IBA with AQR1	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO2	YGR138C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P0AEY8	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO2	YGR138C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P28246	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO2	YGR138C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P31442	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO2	YGR138C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P39386	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
HIP1	YGR191W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR004840	computational	InterPro	2022-01-15	DDB, et al. (2001)
HIP1	YGR191W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR004841	computational	InterPro	2022-01-15	DDB, et al. (2001)
CCH1	YGR217W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005821	computational	InterPro	2022-01-15	DDB, et al. (2001)
AZR1	YGR224W	involved in	GO:0055085	transmembrane transport	biological process		IBA with PTN000605491	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
